Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
6.715,0.121485195,40.2454,587.2356,0.9288589888805241,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
13.15,0.165616415,172.6764,2061.3168,0.9268713928186217,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11.35,0.005561798,168.379,3225.801,1.004720796655831,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
17.85,0.04442649,124.902,1897.53,0.8708790303846696,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
12.6,0.123727659,253.0356,254.3356,1.556014394201262,25,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
12.15,0.028642712,149.0708,1203.7664,0.9237238224511626,24,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
18.25,0.07518071,126.2046,1618.5598,0.9988808335524703,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
11.65,0.033851785,112.186,1018.674,0.9221155282005107,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
7.97,0.034286109,173.1422,5000.8238,0.9547676555942781,38,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
17.7,0.115978122,183.4266,7192.6374,0.9251308174345139,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
14.5,0.170186628,159.0262,159.1262,1.6192315980628627,38,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
8.575,0.071832909,194.1794,3316.3498,0.92945681437927,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
12.35,0.026681262,56.4246,810.9444,0.9990697632619957,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.4,0.084245356,164.6526,657.8104,1.5467794582331051,38,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
5.88,0.003574698,154.6998,3229.7958,0.917823638190543,38,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
20.1,0.054584207,193.382,4247.804,0.8745633832890042,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
7.72,0.122015744,121.744,2277.036,0.9334195309559054,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
8.76,0.050130529,128.3336,2556.672,0.9237238281496749,24,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15.1,0.025988508,146.6076,2364.9216,0.9993290438325839,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
9.8,0.106816919,114.2492,463.3968,1.464116661296599,25,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
10.395,0.02974207,88.9514,3453.5046,1.0104663681158068,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
19.6,0.048092778,44.477,432.77,0.9534343487604148,14,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
7.905,0.010010425,249.0408,3755.112,0.929456772139558,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
12.85,0.033192524,199.0768,3153.2288,0.8740008571877181,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
12.65,0.042175992,106.4938,2465.4574,0.9982383460241187,36,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
5.325,0.138679995,53.7298,862.8768,1.0013072348735197,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
18.6,0.01575657,153.1366,3173.8686,0.9215223898010597,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
18.75,0.052146456,104.628,745.696,0.93151792990204,21,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
7.97,0.021623214,107.6596,1833.6132,0.9363245407970192,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
10.1,0.056191301,115.7492,579.246,0.9315179295477424,21,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
13.0,0.030150193,61.422,539.298,1.0228630730858062,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
14.85,0.053921264,123.0072,1960.1152,1.0006230411835386,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11.5,0.017638893,132.7626,2885.5772,0.929456830824025,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
12.65,0.15528831,241.7538,9133.4444,0.9205695242598638,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8.645,0.143713508,96.641,868.869,0.9268750380597974,21,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
5.15,0.061301149,122.1388,2352.9372,0.8736759276711772,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
19.1,0.03856376,209.2586,3165.879,0.8747287975672754,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
13.5,0.072965144,160.692,1917.504,0.8661658321054403,14,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
12.8,0.069560905,263.0252,2885.5772,0.8740008615531079,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
17.75,0.030497325,256.9672,1534.0032,0.9241603399031925,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
18.5,0.034013539,133.2284,2768.3964,0.876502775279279,21,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8.1,0.019672774,86.4198,1918.8356,1.0097590751803314,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7.09,0.00721395,47.9034,583.2408,0.9333075338590947,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
7.655,0.05346916,114.1492,115.8492,1.5560143909745543,25,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
15.7,0.03067808,44.777,605.878,1.0505660816764597,36,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
12.5,0.073721115,85.6198,610.5386,0.9294568185800478,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
10.195,0.159803853,141.5154,850.8924,0.9328773848835529,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
5.51,0.034467286,96.7726,2642.5602,0.925090318777387,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
20.35,0.060688248,234.2616,4687.232,0.9294568257699655,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
7.06,0.041410735399999996,59.8904,1757.712,0.8333333333333333,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5.59,0.056602818,63.2168,1725.7536,0.9296325987460865,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.82,0.077304459,257.633,4613.994,0.9248242117853693,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
16.25,0.049051717,152.4682,2439.4912,0.9186511614219591,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14.5,0.059160135,170.7448,2045.3376,0.9300460811127532,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
19.85,0.064551885,125.2704,2127.8968,1.017442628328893,21,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6.98,0.041273236,82.4934,982.7208,1.018223324119857,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5.98,0.075675438,53.3614,331.5684,0.876088765529307,24,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14.5,0.03409886,162.621,815.605,1.5315371972473055,38,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
12.8,0.023567538,226.8404,4500.808,0.931077947047187,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6.76,0.028842332,81.496,1997.4,0.8704928737176623,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
19.7,0.112036236,174.937,882.185,1.4641166703184125,25,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
8.365,0.040069806,190.7188,1904.188,1.0047209009669558,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
11.6,0.037793818,99.3042,2281.6966,0.8759574849945406,16,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
13.15,0.05674821,144.3812,284.9624,0.8796766192486531,16,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
10.5,0.116108797,164.121,6035.477,0.920569522875252,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
14.6,0.025702994,199.9084,2380.9008,0.8630575842808608,26,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
17.75,0.05507343,145.1444,1886.8772,0.999069752469467,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
8.01,0.070234306,34.9532,539.298,0.929456821663059,19,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6.135,0.078957122,111.986,1697.79,0.8712701369230911,19,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6.46,0.04923932,144.4102,4374.306,0.876088766610861,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
5.78,0.096536082,162.8552,3574.0144,1.000623042431159,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
5.46,0.107057186,144.9786,2022.7004,0.874728789362621,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
19.7,0.06956604933333334,197.911,1767.699,0.8181818181818182,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8.42,0.03001508477777778,229.0352,5496.8448,0.9000000000000001,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
9.3,0.073288275,189.1846,382.1692,1.556014386270856,25,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
6.8,0.037573095,50.2034,1166.4816,0.8765027661182095,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
17.0,0.015997687,229.1352,4580.704,0.9241603689350258,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
5.78,0.124110349,262.3568,790.9704,1.4593946965822056,25,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
6.215,0.049902382,225.8062,3159.8868,0.9443343331786535,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
9.0,0.120965853,55.8614,110.5228,1.620020043028146,38,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
19.85,0.064367627,126.1704,876.1928,1.0145384227613774,36,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
7.89,0.036127671,117.4782,2026.0294,0.9221155141077753,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
17.2,0.156298858,162.1578,1283.6624,0.9990697509206471,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
15.5,0.086184647,50.9692,394.1536,0.8874424705300838,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
9.395,0.159582185,224.772,7017.532,0.9237238339256196,24,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
16.1,0.047996608,127.0362,1384.1982,0.8749149766578783,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
7.855,0.162461219,39.2848,857.5504,1.056773751581768,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
17.35,0.04199701525,102.9016,1922.8304,0.7999999999999999,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
8.355,0.013926425,93.0462,1110.5544,0.8840151303021135,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6.15,0.04627095,99.3384,2364.9216,0.9243238451323196,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12.6,0.082921642,175.2054,3502.108,1.0682289549301989,21,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
17.1,0.054197299,83.5566,1860.2452,0.9248242109160675,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6.465,0.129835493,263.1884,2914.8724,0.9090909090909091,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
6.48,0.034091649,146.2076,2364.9216,1.0047208914493508,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
11.3,0.066952965,192.0478,3099.9648,0.9555217847580807,14,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
13.1,0.006061565,188.9898,4303.0654,0.9221154425073901,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
8.895,0.10224054266666667,42.0138,568.5932,0.9,14,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
7.21,0.145220646,103.1332,1845.5976,0.9374576621557137,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
17.5,0.026980351,262.591,4207.856,0.9260469418078979,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
10.3,0.030569229,113.1176,4695.2216,1.066200234443752,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
9.195,0.117462619,158.9578,2246.4092,0.998880833660656,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
17.7,0.116520447,186.0266,2950.8256,0.9294568192865283,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
19.1,0.296713665,171.8422,1034.6532,1.458487045674104,25,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
12.3,0.009410528,73.738,1318.284,0.8747288388172578,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
9.695,0.029158763,174.537,1235.059,0.9988808317542992,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
10.5,0.048403392,48.2376,527.3136,0.8745787983080718,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
12.15,0.042277867,126.5046,373.5138,0.9980787902561442,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
20.25,0.025953257,179.5976,2535.3664,0.9222899018075827,26,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
9.895,0.028696932,117.0492,810.9444,0.8740008759338731,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
21.25,0.024650932,146.0102,2916.204,0.9221155076146218,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
19.35,0.029084548,122.0098,361.5294,1.5315371839758711,38,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
6.55,0.034604343,157.8288,2514.0608,0.8747287875347582,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.32,0.092865746,100.6674,2648.5524,0.9245721898384187,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6.46,0.086077865,143.8102,291.6204,1.5315372060448071,38,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
9.695,0.114170506,158.9604,1743.0644,0.9238292980719036,21,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
19.7,0.018061324,102.599,2063.98,0.931517940591976,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
18.7,0.046088273,153.6682,3506.7686,0.9990697480784779,26,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12.3,0.009425158,74.838,1537.998,0.8760887288161926,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
4.805,0.037852995,126.2704,3629.9416,0.9288173755507806,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
12.8,0.06961884,260.3252,8132.0812,0.8747287882515037,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
17.7,0.012540003,167.0474,5895.659,0.9330366574356923,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
19.6,0.024276035,45.3718,614.5334,0.9315179265332104,21,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
12.15,0.131179812,245.246,3202.498,0.8747287907599236,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12.35,0.033597374,197.2426,3163.8816,0.9202689309306233,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
13.35,0.046304315,217.6166,3265.749,0.9,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
8.88,0.098603729,210.727,4194.54,0.9294568159718615,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
10.5,0.084404264,49.5376,143.8128,1.525062123356918,38,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
12.65,0.076474728,191.8846,1146.5076,0.879676615485494,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
7.365,0.04280099,228.372,2037.348,0.9275067544562484,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
8.43,0.017322454,196.8768,3350.3056,0.9334777961428997,19,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
7.405,0.015334003,92.7146,1185.7898,0.8662192032272462,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
17.6,0.082797778,161.492,3515.424,0.9348909843069669,16,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
7.655,0.031994534,114.3492,1853.5872,0.9310779398166096,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11.3,0.047814463,179.266,5033.448,0.8765027743764553,21,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
9.0,0.143870574,169.4816,503.3448,1.556014398563364,25,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
12.85,0.122221269,45.9428,1274.3412,0.9280891537006428,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
6.03,0.022832115,176.7028,1416.8224,0.8881942341418927,16,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
7.075,0.022612742,97.0068,1944.136,0.9353771824506297,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
5.945,0.093405156,129.3652,4391.6168,0.9374576596354075,14,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
15.7,0.033144603,62.7536,61.2536,1.531537198432116,38,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
13.5,0.105893301,86.254,519.324,1.5981640558185546,38,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
15.7,0.027673055,169.279,3735.138,1.0136096005061723,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
16.7,0.052368061,112.7176,801.6232,0.9982383571560172,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
13.5,0.017960492,81.596,639.168,0.9309896359881726,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
17.2,0.011953902,164.5184,2807.0128,0.9178236769021234,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5.035,0.080362549,229.0036,4326.3684,0.8763641035568857,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
4.635,0.141686037,126.9994,1798.9916,0.9275067623473834,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
13.1,0.099186992,198.7768,3153.2288,0.9260469330660758,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
20.2,0.011820087,151.634,1990.742,0.9990697710390042,26,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.11,0.103340142,131.2968,913.4776,1.0156787783012013,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5.94,0.049163321,186.4556,563.2668,1.4641166756886712,25,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
6.525,0.089858447,84.5882,2061.3168,0.9178236882314973,38,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
17.25,0.07325106,76.4986,778.986,0.9348909872756067,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
9.195,0.04731256,50.7666,512.666,1.015678786125623,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
16.35,0.062359467,224.0062,4288.4178,0.8740008620839211,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
15.25,0.061184804,132.0968,3914.904,0.9296326024779076,26,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
17.75,0.097692448,242.4196,5543.4508,0.8745633900475436,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6.8,0.065652494,48.9034,48.6034,1.531537196857463,38,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
15.7,0.038078899,122.9046,1992.0736,0.8796766071141574,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
13.8,0.064153845,76.9012,607.2096,0.9324873846342238,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
18.35,0.053392944,193.8162,384.8324,1.6148105940116724,38,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
10.3,0.050353695,78.696,1757.712,1.0172799050763064,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
13.35,0.038604817,236.3564,2145.2076,0.9353771717782975,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
18.2,0.012223687,57.1904,1640.5312,1.0006230110097751,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
