Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
13.0,0.030083482,61.922,OUT035,1557.972,1.166399843520226,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
15.0,0.161404914,185.8266,OUT035,1844.266,1.1416797136281245,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
20.25,0.022507877,248.1092,OUT035,4731.1748,0.9221155388515466,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
13.0,0.041621987,253.6014,OUT027,6630.0364,0.9178236954113554,38,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
20.2,0.117543713,197.311,OUT049,3338.987,0.9599921596419767,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11.15,0.1050340944,44.7744,OUT045,181.0976,1.0,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
4.92,0.045916788,198.8084,OUT013,2976.126,1.3294583609131876,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
18.1,0.048931174,127.3336,OUT035,1150.5024,0.9988808357910871,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
13.6,0.010013429,176.437,OUT045,4587.362,0.9315179112996282,21,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
13.5,0.05510153,37.0874,OUT045,952.7598,0.9238293000816331,21,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
11.5,0.286357776,123.9704,OUT010,375.5112,1.6044637276130775,25,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
9.6,0.021676376444444444,101.699,OUT049,2373.577,1.0,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15.5,0.053327763,44.477,OUT013,865.54,1.0365304196310825,36,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
8.355,0.013957308,94.0462,OUT045,1480.7392,1.0631706084184618,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
18.25,0.076089711,212.9218,OUT049,3846.9924,1.0004900791432303,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
20.2,0.039247736,157.663,OUT046,1095.241,0.9587647876166467,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12.85,0.030591255,251.404,OUT013,2277.036,1.159660255345019,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
7.71,0.06627464,54.1956,OUT027,3002.758,0.917064388715243,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
10.0,0.025822315,262.7226,OUT035,3171.8712,0.9221155185508699,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
18.7,0.070691729,230.201,OUT046,5742.525,1.1603199995325348,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
13.65,0.04929502,150.505,OUT049,2696.49,0.9310779294187622,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
20.7,0.021552357,157.0288,OUT017,2985.4472,0.9275067557855603,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
11.65,0.131394793,151.9024,OUT013,1669.8264,1.0597617852100158,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
14.1,0.090043082,140.1496,OUT018,846.8976,1.0031395346167011,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
17.7,0.027779381,50.1034,OUT010,97.2068,1.7363844324395592,25,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
12.35,0.026552056,56.2246,OUT027,1737.738,0.9942316934648463,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6.26,0.009883257,149.8366,OUT049,1964.7758,0.8760887677251226,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15.1,0.095140088,159.9604,OUT035,2852.2872,0.9221155217494754,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6.985,0.136701678,182.1608,OUT027,5880.3456,1.023279046400005,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
13.8,0.096592065,54.893,OUT027,3112.615,0.925130816145194,38,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7.655,0.032009653,117.2492,OUT045,2432.8332,0.9315179202011368,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6.425,0.010497273,118.3808,OUT017,2812.3392,0.9275067563840259,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
15.15,0.027644732,149.4708,OUT027,3159.8868,1.0554744337713249,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
20.35,0.150947728,81.0276,OUT013,1868.2348,1.0358550596518072,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
16.6,0.027579198,178.7344,OUT046,1605.9096,0.9296326112948043,26,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
14.65,0.086892962375,52.6666,OUT027,717.7324,1.0,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5.19,0.044432887,102.899,OUT018,1651.184,1.0312101637404125,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
17.1,0.112402118,112.986,OUT010,113.186,1.605090493703809,25,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
8.05,0.163882129,113.2518,OUT027,3415.554,0.9942317102112175,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6.935,0.041346469,103.1332,OUT049,820.2656,0.931077930301748,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
18.7,0.104591027,121.4072,OUT013,2450.144,0.9982383470889089,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
9.195,0.048059871,105.8622,OUT046,2223.1062,0.9296326043142075,26,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12.1,0.040323731,180.0002,OUT013,4656.6052,0.9577633428897965,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
13.5,0.017960492,81.596,OUT017,639.168,1.0473633404866942,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
16.5,0.06619442,184.4292,OUT013,3101.2964,1.032065539952531,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
11.35,0.06292013,88.9856,OUT027,3515.424,0.8704928814450318,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
13.8,0.014661762,89.1172,OUT027,2319.6472,0.8704928708878586,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
12.15,0.016397122111111113,117.615,OUT013,1514.695,1.0,36,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
11.85,0.05422334422222222,51.2666,OUT035,410.1328,1.0,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
8.89,0.009585169,102.5016,OUT019,101.2016,1.531537141174045,38,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
13.65,0.078909166,186.724,OUT049,4474.176,1.0436450067341754,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7.56,0.063462048,157.563,OUT027,1721.093,1.0198041027895486,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
10.3,0.030616757,112.7176,OUT049,343.5528,1.3348224079885769,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
19.2,0.077628053,197.611,OUT049,3142.576,0.9310779398322231,24,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
16.85,0.059170157333333334,112.2544,OUT027,3914.904,1.0,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
11.1,0.044814962,174.4054,OUT035,4027.4242,1.1417568327151992,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
15.25,0.157257637,215.0192,OUT019,1078.596,1.6148105872161866,38,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
17.7,0.041098734,80.9276,OUT018,487.3656,0.9582125479443554,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
13.15,0.024630755,178.2686,OUT013,2666.529,0.8740008707379278,36,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
19.85,0.054015429,196.3768,OUT035,4138.6128,0.9988808402526659,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6.635,0.046277956,36.7506,OUT018,75.9012,0.9624064744932916,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
11.8,0.106968096,221.6772,OUT013,3113.2808,0.8740008644959584,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
18.35,0.030556922,190.6162,OUT045,3271.0754,0.9241603415984767,21,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
7.5200000000000005,0.05316260744444445,126.6994,OUT019,256.9988,1.0,38,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
15.6,0.142986863,130.3994,OUT013,2826.9868,0.8740008662425522,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
11.35,0.005561798,168.379,OUT017,3225.801,1.004720796655831,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
11.1,0.03623131,175.0712,OUT017,3339.6528,0.8796766071231306,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
17.75,0.067777778,186.924,OUT018,3169.208,0.8782920659283758,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
4.635,0.141174838,127.0994,OUT045,2826.9868,0.9241603455836397,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
16.35,0.029565309,256.4646,OUT018,515.3292,1.0031395454270529,14,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
8.18,0.013183517,143.1154,OUT018,1843.6002,0.9626703871813174,14,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
10.1,0.027106459,75.367,OUT049,535.969,0.9237238291767563,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7.475,0.075845634,156.0656,OUT049,1853.5872,0.9310779358456853,24,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10.65,0.048677482,166.1526,OUT035,2466.789,0.9988808257244141,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
11.65,0.03242518,38.8164,OUT010,77.2328,1.7342856422751933,25,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0.127983545,107.6622,OUT013,1270.3464,0.8740008619412065,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
14.5,0.128520186,101.4332,OUT045,1948.1308,0.9315179264864251,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
17.7,0.135306012,183.7924,OUT049,2221.1088,1.061834673989804,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6.03,0.021421848700000003,175.3028,OUT027,3719.1588,1.0,38,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
14.85,0.09344495,141.0812,OUT035,1139.8496,0.8745633872501551,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
20.0,0.034340926,45.4086,OUT013,981.3892,1.0363413371805261,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
17.6,0.076552407,110.5202,OUT017,450.0808,0.8796766169117068,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
18.25,0.015302653,198.0084,OUT049,793.6336,1.0382300491246443,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
13.15,0.16081494655555556,171.9764,OUT017,2404.8696,1.0,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
9.0,0.031867464,101.0016,OUT027,2125.2336,0.9942317063470044,38,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
11.15,0.07366703,66.2142,OUT018,131.8284,1.0319635241076703,14,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
6.035,0.065783783,188.224,OUT046,5779.144,0.9581336453971977,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
14.5,0.0668339987,154.4682,OUT013,1524.682,1.0,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
7.235,0.167316771,197.5452,OUT010,195.7452,1.735215241623378,25,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
8.63,0.057620562,115.4518,OUT019,113.8518,1.5315372078537874,38,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
11.8,0.077154417,35.7558,OUT017,577.2486,0.8796766134974383,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
6.865,0.056919038,212.8218,OUT049,5770.4886,0.8760887558847796,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7.76,0.059352241,101.87,OUT046,1697.79,0.8747287866525949,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
9.3,0.04295842,89.3172,OUT035,2051.9956,0.9221155218557286,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
19.5,0.030688557,85.754,OUT035,2163.85,0.9988808322464928,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
10.5,0.071548187,120.2098,OUT018,602.549,0.8782920698583102,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
6.71,0.02960641,65.4142,OUT049,1516.0266,1.0006230444890656,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
8.785,0.020573334,156.4656,OUT035,2162.5184,0.9988808108937464,19,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
20.35,0.030927632,256.8672,OUT046,3579.3408,1.0280725251982834,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.75,0.082861686,32.6558,OUT013,679.116,1.0269770166052445,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
7.475,0.075881475,155.2656,OUT045,2934.8464,0.9315179185123033,21,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.6,0.056884225,231.9642,OUT049,3020.7346,0.8760887566746136,24,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14.65,0.099113429,52.8666,OUT035,461.3994,1.1406381632181062,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6.78,0.066997921,186.524,OUT017,2609.936,1.0047208988623046,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
11.6,0.038578846,56.1272,OUT049,671.1264,0.9237238290572303,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6.655,0.016944719,209.2586,OUT013,2954.8204,1.0365304241660496,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
16.25,0.145913308,95.441,OUT010,193.082,1.4641166637258565,25,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
18.85,0.141524348,168.4132,OUT013,2874.9244,0.9982383498305205,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
6.785,0.041779181,43.4112,OUT027,1107.8912,1.0316974300550332,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6.71,0.029727657,66.6142,OUT017,1120.5414,1.0047208916199797,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
9.6,0.035780385,241.317,OUT017,3645.255,0.9639830365489697,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
15.6,0.2047,76.867,OUT019,229.701,1.5315371992780884,38,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
16.25,0.025732114,166.4474,OUT035,5390.3168,0.8745634067760324,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
19.25,0.101689151,54.6956,OUT013,163.7868,0.8740008647721587,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
15.25,0.061308889,128.8968,OUT045,2348.9424,0.931517931087908,21,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
7.1,0.109990885,172.908,OUT035,2769.728,0.9294568219674386,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
20.2,0.064052392,256.1646,OUT027,7472.2734,0.9178236838135261,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8.85,0.113302223,125.1388,OUT017,1114.5492,1.0047208973307287,16,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
12.35,0.041973712,35.7216,OUT017,519.324,0.9275067659370508,16,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
11.65,0.039980644,227.3694,OUT049,4567.388,0.8760887599565675,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11.15,0.056656942,106.2622,OUT027,2328.9684,0.9178236853986916,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8.775,0.10696994911111112,45.9428,OUT013,790.9704,1.0,36,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
10.1,0.026933321,78.467,OUT027,3292.381,0.917823696801074,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
11.65,0.076278201,85.1908,OUT017,671.1264,0.9275067677861315,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
7.405,0.02556185,89.7146,OUT010,182.4292,1.4439911965593317,25,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
4.635,0.141686037,126.9994,OUT017,1798.9916,0.9275067623473834,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
20.1,0.034646067,120.6782,OUT035,1310.9602,0.8745633962853346,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
10.1,0.053574075,223.7088,OUT035,2684.5056,1.0364224047665485,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
10.85,0.024495557,119.0808,OUT013,2343.616,1.0,36,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
14.8,0.019386057,194.5794,OUT027,3511.4292,1.1671789747635835,38,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
10.895,0.03263762,147.7102,OUT017,1895.5326,1.0428255157028576,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
17.2,0.025162022,145.9418,OUT035,1765.7016,0.9583971372281276,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
20.85,0.021416681,104.6306,OUT018,1149.8366,0.9260469223697907,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
15.2,0.035497039,216.7824,OUT010,436.7648,1.4641166830874521,25,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
5.425,0.115119905,88.3514,OUT017,1416.8224,0.8796766119655859,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
14.1,0.089677773,139.8496,OUT046,1693.7952,0.9990697505520988,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
18.75,0.034360687,215.7218,OUT049,4274.436,1.1433863834513738,24,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15.7,0.12898088,250.4724,OUT019,251.6724,1.7995044936761442,38,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
9.3,0.042463728,121.9388,OUT018,1114.5492,0.9260469312500904,14,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
19.85,0.005243282,266.1884,OUT049,3179.8608,1.0385722100313326,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14.0,0.041355366,182.0634,OUT049,4544.085,1.000623039904363,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14.5,0.058918844,169.7448,OUT049,3238.4512,1.0291697641380682,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
20.5,0.112638016,195.5478,OUT045,3874.956,0.9233756892323396,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8.71,0.044328698888888886,43.5744,OUT017,498.0184,1.0,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
19.7,0.066935459,177.537,OUT046,3175.866,0.8747287918286958,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.475,0.013056494,215.9192,OUT027,7334.4528,0.9942317266693418,38,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
11.6,0.143319995,237.5222,OUT027,7170.666,0.8704928805994453,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7.35,0.028571132,40.8454,OUT013,587.2356,1.2832787577611198,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
19.1,0.177545624,172.4422,OUT049,3621.2862,0.9599921590471333,24,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
17.75,0.10493773619999999,108.6912,OUT018,1201.1032,1.0,14,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
11.8,0.187443314,220.4772,OUT019,444.7544,1.531537202269987,38,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
6.55,0.034575546,156.5288,OUT013,1571.288,0.874000856798011,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
20.7,0.048522793,39.6506,OUT027,1024.6662,0.9942317159226518,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7.63,0.135258515,47.2402,OUT018,918.804,0.8782920688550905,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
15.6,0.172596885,114.8518,OUT046,2163.1842,1.0369034877578478,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
